timestamp,src_ip,dst_ip,protocol,packet_length,tcp_flags,label
2025-07-27 20:15:25.955381,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.769835,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.257449,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.340748,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.227985,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.318588,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.761646,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.282460,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.622822,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.013044,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.436867,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.765507,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.955087,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.352180,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.919760,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.442483,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.264072,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.319716,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.325194,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.128840,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.429047,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.315450,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.114136,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.001904,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.501822,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.349779,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.551396,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.093259,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.050359,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.046414,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.355053,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.353348,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.499719,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.568682,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.609987,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.488935,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.768195,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.184855,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.508661,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.776217,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.576194,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.784856,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.792696,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.662681,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.692932,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.578331,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.415363,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.552041,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.314993,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.430660,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.157113,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.240584,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.714685,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.815198,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.815130,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.336028,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.870145,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.409081,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.479165,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.318539,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.319470,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.193614,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.027125,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.677322,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.866277,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.764372,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.701792,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.827814,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.832213,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.572300,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.292000,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.287485,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.376095,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.732855,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.561192,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.497357,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.957996,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.795911,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.197680,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.852999,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.922947,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.090228,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.189748,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.437639,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.714467,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.848621,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:04:23.312124,127.0.0.1,127.0.0.1,UDP,33,,1
2025-07-27 20:15:27.468184,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.132696,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.487378,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.264912,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.480588,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.948984,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.865696,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.012075,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.902361,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.417305,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.608881,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:25.903822,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.807542,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.511797,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.664518,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.684714,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.198753,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.332422,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.813368,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:03:45.677321,127.0.0.1,127.0.0.1,UDP,33,,1
2025-07-27 20:15:28.325985,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.936895,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.144827,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.907097,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.935469,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.361252,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.445437,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.267233,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.167253,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.524902,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.535511,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.038036,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.534827,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.266822,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.726942,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.523119,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.847324,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.114009,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.712425,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.437875,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.464013,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.207318,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.150509,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.344936,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.518514,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.064000,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.377525,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.749307,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.694888,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.236738,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.676355,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.176404,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.827228,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.233793,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.880535,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.622155,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.493629,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.836765,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.285554,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.484629,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.597683,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.498870,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.674795,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.188694,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.800424,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.518695,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.487552,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.242995,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.164906,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.353725,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.586228,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.034685,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.580130,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.769214,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.370270,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.614203,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.406444,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.843807,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.417325,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.212251,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.401301,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.682593,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.060092,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.173122,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.116551,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.189794,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.492288,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.435860,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.927381,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.252374,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.402067,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.821929,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.628533,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.979501,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.464958,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.752650,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.287761,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.284575,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.714269,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.507523,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.057435,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.338114,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.233265,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.278125,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.765210,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:25.841216,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.776293,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.279281,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.311304,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.983420,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.560068,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.403037,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.534264,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.109103,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.109319,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.232748,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.926553,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.517235,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.869168,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.291380,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.650014,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.782747,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.651222,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.151648,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.206005,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.345496,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.650187,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.119918,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.817332,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.308167,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.303720,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.135369,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.221912,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:25.912855,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.824854,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.806169,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.853227,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.683571,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.220523,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.396266,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.103599,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.371426,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.458095,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.190405,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.085485,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.318556,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.928917,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.117086,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:26.590642,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:17.967853,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.633385,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.684295,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.735902,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.484088,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.008206,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.380612,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.328006,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.905739,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.364587,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.943684,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.826742,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.369471,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.496207,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.277585,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.567618,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:04:25.320778,127.0.0.1,127.0.0.1,UDP,33,,1
2025-07-27 20:15:28.653973,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.987108,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.806169,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.943133,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:30.169658,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.034117,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.551478,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:26.997700,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.330437,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.825664,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.306464,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.081111,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.521564,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.216443,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:25.871311,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.557782,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.226797,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:30.459780,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:04:55.328132,127.0.0.1,127.0.0.1,TCP,56,0x0002,1
2025-07-27 20:15:28.190274,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.480910,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.815110,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.946307,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.546497,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.947924,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.980850,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.887199,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.339000,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:28.050702,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.559836,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.894013,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.136049,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:30.098453,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.777276,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.010846,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:04:22.309947,172.20.147.152,172.20.147.152,,88,,1
2025-07-27 20:15:27.832125,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:27.370060,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.526386,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.846396,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.793109,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:26.779970,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.930270,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.237156,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.312973,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:28.799321,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.295127,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.265919,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.879311,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:29.830363,127.0.0.1,127.0.0.1,UDP,33,,-1
2025-07-27 20:15:27.896534,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:29.450318,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:27.285549,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:29.344019,172.20.147.152,172.20.147.152,TCP,44,0x0014,-1
2025-07-27 20:15:25.808201,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
2025-07-27 20:15:28.442082,172.20.147.152,172.20.147.152,TCP,56,0x0002,-1
